listing_id,neighbourhood_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
1347290337999980962,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,5,2.0,2.0,,,1,365,False,False,1,8.0,8.0,311.875,618.0,229.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1347679215604246315,Noord-West,Entire home,Entire home/apt,4,1.0,3.0,3.0,250.0,4,365,False,False,1,1.0,1.0,937.0,937.0,345.0,91,1.0,3.4285714285714284,365.0,31,1.0,3.3870967741935485,365.0,30,30,1.0,0,2026-04-11,v1_student
1347809518010202501,Zuid,Entire rental unit,Entire home/apt,4,2.0,3.0,,,3,3,False,False,1,5.0,5.0,513.2,913.0,284.0,0,0.0,3.0,3.0,0,0.0,3.0,3.0,30,0,0.0,1,2026-04-11,v1_student
1347828927972091858,Oud-Noord,Houseboat,Entire home/apt,4,1.5,2.0,,,5,10,False,False,1,0.0,0.0,,,-1.0,0,0.0,5.0,10.0,0,0.0,5.0,10.0,30,0,0.0,1,2026-04-11,v1_student
1348403909327652323,Watergraafsmeer,Entire villa,Entire home/apt,7,6.0,5.0,5.0,1081.0,3,30,False,False,1,0.0,0.0,,,-1.0,9,0.0989010989010989,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1348544683659088035,De Pijp - Rivierenbuurt,Entire home,Entire home/apt,2,1.0,1.0,1.0,139.0,3,14,False,False,1,6.0,6.0,286.5,670.0,327.0,58,0.6373626373626373,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-04-11,v1_student
1348638952733383376,Westerpark,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,158.0,15,365,False,False,1,0.0,0.0,,,-1.0,91,1.0,15.0,365.0,31,1.0,15.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1348646076492603202,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,130.0,2,7,False,False,1,2.0,2.0,58.0,78.0,384.0,2,0.02197802197802198,1.8571428571428572,7.0,0,0.0,1.870967741935484,7.0,30,0,0.0,1,2026-04-11,v1_student
1348725778495808501,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,365,False,True,4,2.0,2.0,636.0,659.0,375.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1349318382322642667,Bos en Lommer,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,191.0,3,365,False,False,1,0.0,0.0,,,-1.0,91,1.0,3.0,365.0,31,1.0,3.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1350527828604790087,De Baarsjes - Oud-West,Private room in rental unit,Private room,3,1.0,1.0,3.0,62.0,3,365,True,False,4,14.0,14.0,294.85714285714283,935.0,241.0,91,1.0,2.2857142857142856,365.0,31,1.0,2.3225806451612905,365.0,30,30,1.0,0,2026-04-11,v1_student
1350581533714967664,De Baarsjes - Oud-West,Private room in rental unit,Private room,1,1.0,1.0,1.0,56.0,2,365,True,False,4,24.0,24.0,151.125,558.0,231.0,91,1.0,2.2857142857142856,365.0,31,1.0,2.3225806451612905,365.0,30,30,1.0,0,2026-04-11,v1_student
1350582994278425652,Bos en Lommer,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,365,False,False,1,3.0,3.0,497.3333333333333,692.0,333.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1350627352462915390,Noord-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,121.0,5,30,True,False,1,0.0,0.0,,,-1.0,91,1.0,5.0,30.0,31,1.0,5.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1350861956424686197,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,5,1.0,3.0,2.0,284.0,1,365,False,False,1,1.0,1.0,538.0,538.0,317.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1351281908273366735,Centrum-West,Entire rental unit,Entire home/apt,5,1.5,2.0,2.0,680.0,2,365,False,False,1,10.0,10.0,164.2,341.0,266.0,42,0.46153846153846156,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1351402530805778017,Geuzenveld - Slotermeer,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,171.0,3,25,False,False,1,4.0,4.0,441.5,537.0,245.0,0,0.0,3.0,25.0,0,0.0,3.0,25.0,30,0,0.0,1,2026-04-11,v1_student
1351498708966157329,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,2,30,False,False,1,3.0,3.0,347.3333333333333,452.0,238.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1351779032330388427,Oud-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,30,True,False,1,5.0,5.0,313.4,714.0,305.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1351960029596168210,Noord-West,Houseboat,Entire home/apt,4,1.5,2.0,2.0,375.0,2,28,False,False,1,4.0,4.0,418.25,1004.0,300.0,0,0.0,2.0,28.0,0,0.0,2.0,28.0,30,0,0.0,1,2026-04-11,v1_student
1352076430725072686,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.0,4.0,4.0,216.0,1,30,False,False,1,3.0,3.0,231.33333333333334,476.0,229.0,0,0.0,1.0,30.0,0,0.0,1.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1352109063812374298,De Pijp - Rivierenbuurt,Entire home,Entire home/apt,4,1.0,2.0,,,5,20,False,False,1,0.0,0.0,,,-1.0,0,0.0,5.0,20.0,0,0.0,5.0,20.0,30,0,0.0,1,2026-04-11,v1_student
1352214267286286444,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,2,365,False,False,1,3.0,3.0,685.6666666666666,1004.0,312.0,0,0.0,2.4285714285714284,365.0,0,0.0,2.4516129032258065,365.0,30,0,0.0,1,2026-04-11,v1_student
1352397286757200600,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,1.0,2.0,2.0,380.0,3,60,False,False,1,4.0,4.0,488.5,753.0,270.0,91,1.0,3.0,60.0,31,1.0,3.0,60.0,30,30,1.0,0,2026-04-11,v1_student
1352836873260126387,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.5,1.0,1.0,250.0,4,365,False,False,1,6.0,6.0,228.83333333333334,388.0,220.0,91,1.0,4.0,365.0,31,1.0,4.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1352903954239036344,Westerpark,Entire rental unit,Entire home/apt,4,1.0,1.0,,,2,365,False,False,1,2.0,2.0,221.5,278.0,335.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1352948466411891246,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,2,365,False,False,1,2.0,2.0,253.0,342.0,348.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1353200121618837641,Centrum-West,Entire condo,Entire home/apt,5,1.5,2.0,2.0,415.0,1,1125,False,False,2,9.0,9.0,303.22222222222223,541.0,233.0,82,0.9010989010989011,1.0,1125.0,25,0.8064516129032258,1.0,1125.0,30,22,0.7333333333333333,0,2026-04-11,v1_student
1353395167061536479,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,5,365,False,False,1,5.0,5.0,219.8,346.0,342.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1353628656688752238,Centrum-Oost,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,405.0,1,30,False,True,1,7.0,7.0,99.0,229.0,342.0,91,1.0,1.0,30.0,31,1.0,1.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1354145780777370339,Centrum-West,Entire rental unit,Entire home/apt,3,1.5,2.0,2.0,375.0,1,1125,False,False,35,0.0,0.0,,,-1.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1354169465461187331,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.0,2.0,,,5,30,False,False,1,2.0,2.0,116.5,172.0,320.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1354251385240676896,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,,,1,365,True,False,4,0.0,0.0,,,-1.0,87,0.9560439560439561,1.0,365.0,31,1.0,1.0,365.0,30,29,0.9666666666666667,0,2026-04-11,v1_student
1354258258953528785,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,,,1,365,True,False,4,0.0,0.0,,,-1.0,89,0.978021978021978,1.0,365.0,31,1.0,1.0,365.0,30,29,0.9666666666666667,0,2026-04-11,v1_student
1354261357452014547,Oud-Oost,Room in hotel,Private room,2,1.0,1.0,,,1,365,True,False,4,0.0,0.0,,,-1.0,83,0.9120879120879121,1.0,365.0,27,0.8709677419354839,1.0,365.0,30,24,0.8,0,2026-04-11,v1_student
1354296445335403893,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,171.0,4,365,False,False,1,2.0,2.0,118.5,127.0,266.0,5,0.054945054945054944,4.0,365.0,5,0.16129032258064516,4.0,365.0,30,28,0.9333333333333333,0,2026-04-11,v1_student
1354353557512460538,De Baarsjes - Oud-West,Entire home,Entire home/apt,4,2.0,3.0,2.0,360.0,3,365,False,False,1,5.0,5.0,291.2,591.0,238.0,31,0.34065934065934067,2.978021978021978,365.0,29,0.9354838709677419,3.0,365.0,30,19,0.6333333333333333,0,2026-04-11,v1_student
1354358390126235372,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,295.0,1,365,False,True,1,5.0,5.0,154.6,329.0,343.0,91,1.0,1.0,365.0,31,1.0,1.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1354529510269434340,Centrum-West,Private room in guesthouse,Private room,2,1.0,1.0,2.0,187.0,3,35,False,,2,24.0,24.0,234.20833333333334,997.0,215.0,0,0.0,3.0,35.0,0,0.0,3.0,35.0,30,0,0.0,1,2026-04-11,v1_student
1354870266188072767,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,3,1.0,2.0,,,1,365,False,False,1,7.0,7.0,259.57142857142856,578.0,250.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1354946407232796230,Centrum-West,Private room in guesthouse,Private room,2,1.0,1.0,,,3,365,False,,2,20.0,20.0,260.2,940.0,215.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1355055354927657205,Oud-Oost,Entire rental unit,Entire home/apt,5,1.0,3.0,2.0,307.0,1,1125,False,False,35,0.0,0.0,,,-1.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1355158720228387952,Oud-Noord,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,194.0,2,30,False,False,1,3.0,3.0,529.6666666666666,1005.0,343.0,31,0.34065934065934067,2.0,30.0,31,1.0,2.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1355708766011321856,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,1.0,179.0,3,30,False,True,4,3.0,3.0,500.3333333333333,999.0,318.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1375552539394078414,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,266.0,3,30,False,False,1,0.0,0.0,,,-1.0,91,1.0,3.0,30.0,31,1.0,3.0,30.0,30,27,0.9,0,2026-04-11,v1_student
1355921340285309943,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,1.0,,,4,365,True,False,1,4.0,4.0,349.75,533.0,251.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1355922381601296760,Centrum-West,Entire rental unit,Entire home/apt,9,2.5,4.0,9.0,1142.0,2,365,False,True,10,4.0,4.0,320.5,682.0,236.0,85,0.9340659340659341,2.0,365.0,28,0.9032258064516129,2.0,365.0,30,18,0.6,0,2026-04-11,v1_student
1356000095498893522,Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,5,1.5,2.0,,,1,365,True,False,1,1.0,1.0,15.0,15.0,258.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1356305250775097033,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,299.0,2,365,False,False,1,2.0,2.0,163.0,254.0,272.0,70,0.7692307692307693,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1356465197219223236,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,247.0,3,7,False,False,2,3.0,3.0,326.0,458.0,342.0,1,0.01098901098901099,3.0,7.0,0,0.0,3.0,7.0,30,0,0.0,1,2026-04-11,v1_student
1356509629168385961,De Pijp - Rivierenbuurt,Entire home,Entire home/apt,4,1.5,2.0,2.0,485.0,1,365,True,True,1,29.0,29.0,207.41379310344828,802.0,223.0,90,0.989010989010989,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1357419729644785249,Westerpark,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,158.0,3,30,False,False,1,7.0,7.0,185.57142857142858,345.0,251.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1357950508969009864,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,277.0,2,30,False,False,1,0.0,0.0,,,-1.0,91,1.0,2.0,30.0,31,1.0,2.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1357974785344683658,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,270.0,2,15,False,False,1,6.0,6.0,174.5,277.0,250.0,91,1.0,2.0,15.0,31,1.0,2.0,15.0,30,30,1.0,0,2026-04-11,v1_student
1358115698581409461,Oostelijk Havengebied - Indische Buurt,Entire condo,Entire home/apt,3,1.0,1.0,,,3,30,False,False,1,5.0,5.0,312.8,503.0,222.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1358119536738923582,Zuid,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,297.0,2,30,False,False,1,0.0,0.0,,,-1.0,91,1.0,2.0,30.0,31,1.0,2.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1358583616772366136,Centrum-Oost,Houseboat,Entire home/apt,2,1.0,1.0,1.0,270.0,3,14,False,False,1,0.0,0.0,,,-1.0,58,0.6373626373626373,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-04-11,v1_student
1358586156577118346,Centrum-West,Room in hotel,Private room,7,2.0,1.0,,,1,365,True,False,5,32.0,32.0,101.96875,406.0,216.0,0,0.0,1.0,7.0,0,0.0,1.0,7.0,30,0,0.0,1,2026-04-11,v1_student
1358836870345338676,Westerpark,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,153.0,5,30,False,False,1,2.0,1.0,187.5,265.0,267.0,42,0.46153846153846156,5.0,30.0,31,1.0,5.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1359128756971051660,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,316.0,2,365,False,False,1,5.0,5.0,267.6,391.0,254.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1359208971561567278,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.5,1.0,1.0,187.0,2,7,False,False,1,0.0,0.0,,,-1.0,91,1.0,2.0,7.0,31,1.0,2.0,7.0,30,30,1.0,0,2026-04-11,v1_student
1359423692623086363,Westerpark,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,217.0,2,365,False,True,1,33.0,32.0,214.12121212121212,1007.0,219.0,91,1.0,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1359428967893043040,Westerpark,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,246.0,2,365,False,False,1,16.0,16.0,218.625,1000.0,221.0,91,1.0,2.230769230769231,365.0,31,1.0,2.0,365.0,30,28,0.9333333333333333,0,2026-04-11,v1_student
1359432976942088097,Westerpark,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,214.0,2,365,False,False,1,24.0,24.0,224.45833333333334,985.0,216.0,82,0.9010989010989011,2.0,365.0,26,0.8387096774193549,2.0,365.0,30,26,0.8666666666666667,0,2026-04-11,v1_student
1359435745888609154,Westerpark,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,319.0,2,365,False,True,1,34.0,34.0,278.1764705882353,1019.0,222.0,91,1.0,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1359533450085196219,Zuid,Private room in home,Private room,2,0.5,1.0,1.0,320.0,1,365,False,False,1,0.0,0.0,,,-1.0,91,1.0,1.0,365.0,31,1.0,1.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1359572473993225645,Centrum-West,Room in hotel,Private room,3,1.0,1.0,3.0,132.0,1,365,True,False,5,2.0,2.0,75.5,109.0,213.0,0,0.0,1.0,7.0,0,0.0,1.0,7.0,30,0,0.0,1,2026-04-11,v1_student
1359587593773808845,De Pijp - Rivierenbuurt,Entire guest suite,Entire home/apt,1,1.0,1.0,1.0,171.0,3,15,False,False,1,0.0,0.0,,,-1.0,0,0.0,3.0,15.0,0,0.0,3.0,15.0,30,0,0.0,1,2026-04-11,v1_student
1360063146226844833,Centrum-West,Room in hotel,Private room,5,1.0,1.0,,,1,365,True,False,5,32.0,32.0,115.8125,517.0,219.0,0,0.0,1.0,7.0,0,0.0,1.0,7.0,30,0,0.0,1,2026-04-11,v1_student
1360070869403703231,Centrum-Oost,Entire rental unit,Entire home/apt,4,2.5,2.0,,,3,365,False,False,1,3.0,3.0,311.6666666666667,636.0,274.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1360195973436941902,Zuid,Private room in houseboat,Private room,2,1.0,1.0,1.0,125.0,2,10,False,False,1,5.0,5.0,496.4,965.0,335.0,0,0.0,2.0,10.0,0,0.0,2.0,10.0,30,0,0.0,1,2026-04-11,v1_student
1360756327166453689,Bos en Lommer,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,175.0,1,1125,False,False,35,2.0,2.0,293.0,312.0,254.0,0,0.0,28.0,69.96703296703296,0,0.0,28.0,64.09677419354838,30,0,0.0,1,2026-04-11,v1_student
1360787968218439510,Centrum-West,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,304.0,1,1125,True,False,35,4.0,4.0,237.25,518.0,360.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1360906226335802173,Zuid,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,213.0,2,10,False,False,1,3.0,3.0,192.0,227.0,239.0,91,1.0,2.0,10.0,31,1.0,2.0,10.0,30,30,1.0,0,2026-04-11,v1_student
1360995378855634706,Centrum-West,Private room in home,Private room,2,1.0,1.0,1.0,264.0,2,365,True,True,2,6.0,6.0,266.1666666666667,566.0,306.0,91,1.0,1.3076923076923077,365.0,31,1.0,1.3870967741935485,365.0,30,19,0.6333333333333333,0,2026-04-11,v1_student
1361009122155520004,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,285.0,2,14,False,False,1,1.0,1.0,217.0,217.0,258.0,91,1.0,2.0,14.0,31,1.0,2.0,14.0,30,30,1.0,0,2026-04-11,v1_student
1361020325977244839,Centrum-West,Private room in home,Private room,2,1.0,1.0,1.0,329.0,1,365,True,True,2,4.0,4.0,295.0,680.0,262.0,91,1.0,1.3076923076923077,365.0,31,1.0,1.3870967741935485,365.0,30,19,0.6333333333333333,0,2026-04-11,v1_student
1361391062998732272,De Baarsjes - Oud-West,Private room in rental unit,Private room,2,1.5,1.0,1.0,62.0,1,365,True,False,2,12.0,12.0,142.75,367.0,244.0,91,1.0,2.2857142857142856,365.0,31,1.0,2.3225806451612905,365.0,30,30,1.0,0,2026-04-11,v1_student
1361522500872144738,Bos en Lommer,Entire rental unit,Entire home/apt,2,1.0,1.0,,,5,365,False,False,1,4.0,4.0,239.75,353.0,253.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1361530358061375634,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,187.0,3,3,False,False,1,5.0,5.0,303.2,790.0,283.0,0,0.0,3.0,3.0,0,0.0,3.0,3.0,30,0,0.0,1,2026-04-11,v1_student
1361791095169839197,Slotervaart,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,148.0,1,90,False,False,1,9.0,9.0,178.66666666666666,311.0,237.0,9,0.0989010989010989,1.0,90.0,0,0.0,1.0,90.0,30,0,0.0,1,2026-04-11,v1_student
1362112889651199466,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,300,False,False,1,3.0,3.0,271.3333333333333,317.0,367.0,0,0.0,3.0,300.0,0,0.0,3.0,300.0,30,0,0.0,1,2026-04-11,v1_student
1362275320677478931,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,1,365,False,False,1,2.0,2.0,82.5,89.0,346.0,0,0.0,4.142857142857143,365.0,0,0.0,4.064516129032258,365.0,30,0,0.0,1,2026-04-11,v1_student
1362942846740670505,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,176.0,1,8,False,False,1,5.0,5.0,214.8,379.0,226.0,91,1.0,1.0,8.0,31,1.0,1.0,8.0,30,30,1.0,0,2026-04-11,v1_student
1363002442512040828,Noord-West,Entire home,Entire home/apt,4,1.0,3.0,1.0,300.0,4,15,False,False,1,2.0,2.0,98.0,145.0,248.0,0,0.0,4.0,15.0,0,0.0,4.0,15.0,30,9,0.3,1,2026-04-11,v1_student
1363043981976397274,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,201.0,1,14,False,False,1,4.0,4.0,355.25,722.0,221.0,21,0.23076923076923078,1.4615384615384615,14.0,0,0.0,1.0,14.0,30,0,0.0,1,2026-04-11,v1_student
1363104776665339188,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,21,31,False,False,1,0.0,0.0,,,-1.0,15,0.16483516483516483,21.0,31.0,0,0.0,21.0,31.0,30,0,0.0,1,2026-04-11,v1_student
1363105730255713136,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,365,False,False,1,2.0,2.0,520.5,787.0,295.0,91,1.0,2.857142857142857,365.0,31,1.0,2.838709677419355,365.0,30,22,0.7333333333333333,0,2026-04-11,v1_student
1363118252821711324,Centrum-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,198.0,2,30,False,True,1,29.0,29.0,333.2413793103448,983.0,221.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
1363123836100303672,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,158.0,3,365,False,False,1,6.0,6.0,241.16666666666666,370.0,323.0,8,0.08791208791208792,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1363153332347773452,Bos en Lommer,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,231.0,4,365,False,False,1,4.0,4.0,236.5,426.0,224.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1363610667759758451,Noord-West,Entire home,Entire home/apt,4,1.5,4.0,,,3,6,False,False,1,4.0,4.0,363.5,538.0,234.0,0,0.0,3.0,6.0,0,0.0,3.0,6.0,30,0,0.0,1,2026-04-11,v1_student
1363751696329411827,Noord-West,Entire home,Entire home/apt,4,1.5,2.0,2.0,320.0,1,1125,False,False,35,1.0,1.0,58.0,58.0,398.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1363789352456682760,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,203.0,2,7,False,False,1,8.0,8.0,184.125,387.0,307.0,90,0.989010989010989,2.0,7.0,31,1.0,2.0,7.0,30,30,1.0,0,2026-04-11,v1_student
1363855140535975151,Geuzenveld - Slotermeer,Tiny home,Entire home/apt,2,0.0,0.0,0.0,232.0,1,365,True,True,13,1.0,1.0,115.0,115.0,269.0,80,0.8791208791208791,2.0,999.0,20,0.6451612903225806,2.0,999.0,30,0,0.0,1,2026-04-11,v1_student
1363861637841922275,Geuzenveld - Slotermeer,Tiny home,Entire home/apt,2,0.0,0.0,0.0,232.0,1,365,True,True,13,7.0,7.0,188.85714285714286,375.0,227.0,80,0.8791208791208791,2.0,999.0,20,0.6451612903225806,2.0,999.0,30,0,0.0,1,2026-04-11,v1_student
1363868416167672136,Geuzenveld - Slotermeer,Tiny home,Entire home/apt,2,0.0,,,,1,365,True,True,13,0.0,0.0,,,-1.0,77,0.8461538461538461,2.0,999.0,20,0.6451612903225806,2.0,999.0,30,0,0.0,1,2026-04-11,v1_student
1363877840885527153,Centrum-West,Boat,Entire home/apt,3,1.0,2.0,3.0,165.0,3,365,True,False,1,13.0,13.0,283.84615384615387,902.0,237.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1363893971639433510,Bos en Lommer,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,180.0,4,730,False,False,1,1.0,1.0,291.0,291.0,312.0,91,1.0,4.0,730.0,31,1.0,4.0,730.0,30,30,1.0,0,2026-04-11,v1_student
1363898778654119880,Noord-Oost,Entire home,Entire home/apt,4,1.0,5.0,,,2,365,False,False,1,1.0,1.0,7.0,7.0,344.0,47,0.5164835164835165,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1363968389472617233,Centrum-West,Houseboat,Entire home/apt,4,1.0,2.0,2.0,270.0,1,30,False,False,1,7.0,7.0,200.14285714285714,553.0,328.0,81,0.8901098901098901,1.0,30.0,31,1.0,1.0,30.0,30,22,0.7333333333333333,0,2026-04-11,v1_student
1364273648126264444,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,338.0,2,365,False,False,1,1.0,1.0,964.0,964.0,333.0,91,1.0,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
